"lgcode","country","mun_mig_pop_2001","mun_pop_2001","mun_mig_share_2001"
10506,"Hong Kong SAR China",13,14185,0.000916461050405358
10506,"Kuwait",8,14185,0.000563976031018682
10506,"Malaysia",16,14185,0.00112795206203736
10506,"Maldives",1,14185,0.0000704970038773352
10506,"Others",8,14185,0.000563976031018682
10506,"Qatar",42,14185,0.00296087416284808
10506,"Saudi Arabia",113,14185,0.00796616143813888
10506,"Singapore",8,14185,0.000563976031018682
10506,"United Arab Emirates",12,14185,0.000845964046528023
10506,"United Kingdom",11,14185,0.000775467042650687
10507,"Australia",1,22723,0.0000440082735554284
10507,"Bahrain",9,22723,0.000396074461998856
10507,"Bhutan",1,22723,0.0000440082735554284
10507,"Hong Kong SAR China",16,22723,0.000704132376886855
10507,"Kuwait",7,22723,0.000308057914887999
10507,"Malaysia",13,22723,0.000572107556220569
10507,"Others",3,22723,0.000132024820666285
10507,"Qatar",41,22723,0.00180433921577257
10507,"Russia",2,22723,0.0000880165471108568
10507,"Saudi Arabia",154,22723,0.00677727412753598
10507,"Singapore",6,22723,0.000264049641332571
10507,"South Korea",3,22723,0.000132024820666285
10507,"United Arab Emirates",15,22723,0.000660124103331426
10507,"United Kingdom",7,22723,0.000308057914887999
10507,"United States",1,22723,0.0000440082735554284
10508,"Australia",2,26327,0.000075967637786303
10508,"Bahrain",16,26327,0.000607741102290424
10508,"Bangladesh",1,26327,0.0000379838188931515
10508,"Bhutan",4,26327,0.000151935275572606
10508,"Hong Kong SAR China",19,26327,0.000721692558969879
10508,"Japan",6,26327,0.000227902913358909
10508,"Kuwait",3,26327,0.000113951456679455
10508,"Malaysia",9,26327,0.000341854370038364
10508,"Maldives",1,26327,0.0000379838188931515
10508,"Others",1,26327,0.0000379838188931515
10508,"Pakistan",1,26327,0.0000379838188931515
10508,"Qatar",25,26327,0.000949595472328788
10508,"Saudi Arabia",82,26327,0.00311467314923842
10508,"Singapore",5,26327,0.000189919094465758
10508,"South Korea",5,26327,0.000189919094465758
10508,"United Arab Emirates",18,26327,0.000683708740076727
10508,"United Kingdom",9,26327,0.000341854370038364
10508,"United States",7,26327,0.000265886732252061
10509,"Bahrain",10,17881,0.000559252838208154
10509,"Bhutan",1,17881,0.0000559252838208154
10509,"China",1,17881,0.0000559252838208154
10509,"Hong Kong SAR China",11,17881,0.000615178122028969
10509,"Japan",2,17881,0.000111850567641631
10509,"Kuwait",2,17881,0.000111850567641631
10509,"Malaysia",7,17881,0.000391476986745708
10509,"Others",2,17881,0.000111850567641631
10509,"Qatar",16,17881,0.000894804541133046
10509,"Saudi Arabia",64,17881,0.00357921816453219
10509,"Singapore",13,17881,0.0007270286896706
10509,"South Korea",2,17881,0.000111850567641631
10509,"United Arab Emirates",4,17881,0.000223701135283262
10509,"United Kingdom",13,17881,0.0007270286896706
10510,"Bahrain",4,15033,0.000266081287833433
10510,"Bhutan",5,15033,0.000332601609791791
10510,"China",1,15033,0.0000665203219583583
10510,"Kuwait",5,15033,0.000332601609791791
10510,"Malaysia",1,15033,0.0000665203219583583
10510,"Others",9,15033,0.000598682897625224
10510,"Qatar",8,15033,0.000532162575666866
10510,"Saudi Arabia",45,15033,0.00299341448812612
10510,"Singapore",4,15033,0.000266081287833433
10510,"South Korea",1,15033,0.0000665203219583583
10510,"United Arab Emirates",4,15033,0.000266081287833433
10601,"Australia",2,33560,0.0000595947556615018
10601,"Bahrain",12,33560,0.000357568533969011
10601,"Bhutan",8,33560,0.000238379022646007
10601,"Germany",2,33560,0.0000595947556615018
10601,"Hong Kong SAR China",16,33560,0.000476758045292014
10601,"Japan",3,33560,0.0000893921334922527
10601,"Kuwait",17,33560,0.000506555423122765
10601,"Malaysia",16,33560,0.000476758045292014
10601,"Maldives",1,33560,0.0000297973778307509
10601,"Others",11,33560,0.00032777115613826
10601,"Qatar",83,33560,0.00247318235995232
10601,"Saudi Arabia",196,33560,0.00584028605482718
10601,"Singapore",12,33560,0.000357568533969011
10601,"South Korea",4,33560,0.000119189511323004
10601,"United Arab Emirates",52,33560,0.00154946364719905
10601,"United Kingdom",15,33560,0.000446960667461263
10601,"United States",4,33560,0.000119189511323004
10602,"Bahrain",1,13870,0.0000720980533525595
10602,"Bhutan",13,13870,0.000937274693583273
10602,"China",1,13870,0.0000720980533525595
10602,"Germany",3,13870,0.000216294160057678
10602,"Kuwait",10,13870,0.000720980533525595
10602,"Malaysia",8,13870,0.000576784426820476
10602,"Maldives",1,13870,0.0000720980533525595
10602,"Others",10,13870,0.000720980533525595
10602,"Qatar",31,13870,0.00223503965392934
10602,"Saudi Arabia",89,13870,0.00641672674837779
10602,"Singapore",11,13870,0.000793078586878154
10602,"South Korea",4,13870,0.000288392213410238
10602,"United Arab Emirates",9,13870,0.000648882480173035
10602,"United Kingdom",3,13870,0.000216294160057678
10602,"United States",2,13870,0.000144196106705119
10603,"Australia",1,22027,0.0000453988287102193
10603,"Bahrain",5,22027,0.000226994143551096
10603,"Bhutan",1,22027,0.0000453988287102193
10603,"Germany",1,22027,0.0000453988287102193
10603,"Hong Kong SAR China",27,22027,0.00122576837517592
10603,"Japan",3,22027,0.000136196486130658
10603,"Kuwait",10,22027,0.000453988287102193
10603,"Malaysia",7,22027,0.000317791800971535
10603,"Others",12,22027,0.000544785944522631
10603,"Qatar",33,22027,0.00149816134743724
10603,"Saudi Arabia",135,22027,0.0061288418758796
10603,"Singapore",12,22027,0.000544785944522631
10603,"South Korea",6,22027,0.000272392972261316
10603,"United Arab Emirates",23,22027,0.00104417306033504
10603,"United Kingdom",13,22027,0.000590184773232851
10603,"United States",5,22027,0.000226994143551096
10604,"Australia",1,29071,0.0000343985415018403
10604,"Bahrain",7,29071,0.000240789790512882
10604,"Bangladesh",1,29071,0.0000343985415018403
10604,"Bhutan",3,29071,0.000103195624505521
10604,"China",4,29071,0.000137594166007361
10604,"Germany",7,29071,0.000240789790512882
10604,"Hong Kong SAR China",18,29071,0.000619173747033126
10604,"Japan",6,29071,0.000206391249011042
10604,"Kuwait",16,29071,0.000550376664029445
10604,"Malaysia",24,29071,0.000825564996044168
10604,"Others",12,29071,0.000412782498022084
10604,"Pakistan",1,29071,0.0000343985415018403
10604,"Qatar",40,29071,0.00137594166007361
10604,"Russia",3,29071,0.000103195624505521
10604,"Saudi Arabia",136,29071,0.00467820164425028
10604,"Singapore",12,29071,0.000412782498022084
10604,"South Korea",15,29071,0.000515978122527605
10604,"Sri Lanka",1,29071,0.0000343985415018403
10604,"United Arab Emirates",39,29071,0.00134154311857177
10604,"United Kingdom",16,29071,0.000550376664029445
10604,"United States",4,29071,0.000137594166007361
10605,"Bahrain",6,19574,0.000306529069173393
10605,"China",1,19574,0.0000510881781955655
10605,"Germany",1,19574,0.0000510881781955655
10605,"Hong Kong SAR China",4,19574,0.000204352712782262
10605,"Japan",2,19574,0.000102176356391131
10605,"Kuwait",7,19574,0.000357617247368959
10605,"Malaysia",12,19574,0.000613058138346787
10605,"Others",5,19574,0.000255440890977828
10605,"Pakistan",1,19574,0.0000510881781955655
10605,"Qatar",47,19574,0.00240114437519158
10605,"Saudi Arabia",112,19574,0.00572187595790334
10605,"Singapore",11,19574,0.000561969960151221
10605,"United Arab Emirates",24,19574,0.00122611627669357
10605,"United Kingdom",2,19574,0.000102176356391131
10605,"United States",5,19574,0.000255440890977828
10606,"Bahrain",3,17976,0.000166889185580774
10606,"Bhutan",2,17976,0.00011125945705385
10606,"China",1,17976,0.0000556297285269248
10606,"Germany",1,17976,0.0000556297285269248
10606,"Hong Kong SAR China",11,17976,0.000611927013796173
10606,"Japan",1,17976,0.0000556297285269248
10606,"Kuwait",5,17976,0.000278148642634624
10606,"Malaysia",7,17976,0.000389408099688474
10606,"Others",1,17976,0.0000556297285269248
10606,"Pakistan",1,17976,0.0000556297285269248
10606,"Qatar",42,17976,0.00233644859813084
10606,"Saudi Arabia",65,17976,0.00361593235425011
10606,"Singapore",1,17976,0.0000556297285269248
10606,"South Korea",1,17976,0.0000556297285269248
10606,"United Arab Emirates",13,17976,0.000723186470850022
10606,"United Kingdom",4,17976,0.000222518914107699
10606,"United States",5,17976,0.000278148642634624
10607,"Australia",1,21493,0.0000465267761596799
10607,"Bahrain",2,21493,0.0000930535523193598
10607,"Bangladesh",1,21493,0.0000465267761596799
10607,"Germany",3,21493,0.00013958032847904
10607,"Hong Kong SAR China",10,21493,0.000465267761596799
10607,"Japan",2,21493,0.0000930535523193598
10607,"Kuwait",2,21493,0.0000930535523193598
10607,"Malaysia",2,21493,0.0000930535523193598
10607,"Others",1,21493,0.0000465267761596799
10607,"Pakistan",2,21493,0.0000930535523193598
10607,"Qatar",14,21493,0.000651374866235519
10607,"Saudi Arabia",32,21493,0.00148885683710976
10607,"Singapore",6,21493,0.000279160656958079
10607,"South Korea",4,21493,0.00018610710463872
10607,"United Kingdom",5,21493,0.000232633880798399
10608,"Australia",1,24252,0.00004123371268349
10608,"Bahrain",3,24252,0.00012370113805047
10608,"Bhutan",2,24252,0.00008246742536698
10608,"China",1,24252,0.00004123371268349
10608,"Hong Kong SAR China",10,24252,0.0004123371268349
10608,"Kuwait",3,24252,0.00012370113805047
10608,"Malaysia",4,24252,0.00016493485073396
10608,"Others",7,24252,0.00028863598878443
10608,"Qatar",5,24252,0.00020616856341745
10608,"Saudi Arabia",54,24252,0.00222662048490846
10608,"Singapore",18,24252,0.00074220682830282
10608,"United Arab Emirates",15,24252,0.00061850569025235
10608,"United Kingdom",5,24252,0.00020616856341745
10609,"Bahrain",4,20753,0.000192743217848022
10609,"Bhutan",1,20753,0.0000481858044620055
10609,"China",4,20753,0.000192743217848022
10609,"Hong Kong SAR China",8,20753,0.000385486435696044
10609,"Kuwait",3,20753,0.000144557413386016
10609,"Qatar",11,20753,0.00053004384908206
10609,"Russia",2,20753,0.000096371608924011
10609,"Saudi Arabia",42,20753,0.00202380378740423
10609,"Singapore",1,20753,0.0000481858044620055
10609,"United Arab Emirates",3,20753,0.000144557413386016
10609,"United Kingdom",2,20753,0.000096371608924011
10609,"United States",2,20753,0.000096371608924011
10701,"Australia",4,26324,0.000151952590791673
10701,"Bahrain",7,26324,0.000265917033885428
10701,"Germany",1,26324,0.0000379881476979183
10701,"Hong Kong SAR China",2,26324,0.0000759762953958365
10701,"Kuwait",27,26324,0.00102567998784379
10701,"Malaysia",20,26324,0.000759762953958365
10701,"Maldives",1,26324,0.0000379881476979183
10701,"Others",7,26324,0.000265917033885428
10701,"Qatar",91,26324,0.00345692144051056
10701,"Saudi Arabia",203,26324,0.0077115939826774
10701,"Singapore",2,26324,0.0000759762953958365
10701,"South Korea",1,26324,0.0000379881476979183
10701,"United Arab Emirates",23,26324,0.00087372739705212
10701,"United Kingdom",4,26324,0.000151952590791673
10701,"United States",1,26324,0.0000379881476979183
10702,"Bahrain",5,24273,0.000205990194866724
10702,"Hong Kong SAR China",9,24273,0.000370782350760104
10702,"Japan",2,24273,0.0000823960779466897
10702,"Kuwait",21,24273,0.000865158818440242
10702,"Malaysia",5,24273,0.000205990194866724
10702,"Maldives",1,24273,0.0000411980389733449
10702,"Others",7,24273,0.000288386272813414
10702,"Pakistan",1,24273,0.0000411980389733449
10702,"Qatar",42,24273,0.00173031763688048
10702,"Saudi Arabia",159,24273,0.00655048819676183
10702,"Singapore",2,24273,0.0000823960779466897
10702,"South Korea",3,24273,0.000123594116920035
10702,"Sri Lanka",1,24273,0.0000411980389733449
10702,"United Arab Emirates",21,24273,0.000865158818440242
10702,"United Kingdom",4,24273,0.000164792155893379
10703,"Bahrain",19,19693,0.000964809830904382
10703,"Germany",1,19693,0.0000507794647844412
10703,"Hong Kong SAR China",5,19693,0.000253897323922206
10703,"Kuwait",28,19693,0.00142182501396435
10703,"Malaysia",21,19693,0.00106636876047326
10703,"Others",7,19693,0.000355456253491088
10703,"Qatar",40,19693,0.00203117859137765
10703,"Saudi Arabia",100,19693,0.00507794647844412
10703,"Singapore",14,19693,0.000710912506982176
10703,"United Arab Emirates",31,19693,0.00157416340831768
10703,"United Kingdom",9,19693,0.000457015183059971
10703,"United States",1,19693,0.0000507794647844412
10704,"Australia",6,30994,0.000193585855326837
10704,"Bahrain",16,30994,0.000516228947538233
10704,"Bangladesh",1,30994,0.0000322643092211396
10704,"Germany",3,30994,0.0000967929276634187
10704,"Hong Kong SAR China",16,30994,0.000516228947538233
10704,"Japan",6,30994,0.000193585855326837
10704,"Kuwait",9,30994,0.000290378782990256
10704,"Malaysia",9,30994,0.000290378782990256
10704,"Maldives",1,30994,0.0000322643092211396
10704,"Others",9,30994,0.000290378782990256
10704,"Qatar",55,30994,0.00177453700716268
10704,"Russia",3,30994,0.0000967929276634187
10704,"Saudi Arabia",157,30994,0.00506549654771891
10704,"Singapore",4,30994,0.000129057236884558
10704,"South Korea",4,30994,0.000129057236884558
10704,"United Arab Emirates",32,30994,0.00103245789507647
10704,"United Kingdom",5,30994,0.000161321546105698
10704,"United States",15,30994,0.000483964638317094
10705,"Bhutan",3,18911,0.000158637829834488
10705,"Hong Kong SAR China",2,18911,0.000105758553222992
10705,"Kuwait",1,18911,0.000052879276611496
10705,"Malaysia",3,18911,0.000158637829834488
10705,"Others",2,18911,0.000105758553222992
10705,"Qatar",9,18911,0.000475913489503464
10705,"Saudi Arabia",48,18911,0.00253820527735181
10705,"Singapore",3,18911,0.000158637829834488
10705,"South Korea",13,18911,0.000687430595949447
10705,"United Arab Emirates",5,18911,0.00026439638305748
10705,"United Kingdom",1,18911,0.000052879276611496
10706,"Bahrain",41,23080,0.00177642980935875
10706,"Bangladesh",1,23080,0.0000433275563258232
10706,"China",2,23080,0.0000866551126516465
10706,"Germany",5,23080,0.000216637781629116
10706,"Hong Kong SAR China",31,23080,0.00134315424610052
10706,"Japan",5,23080,0.000216637781629116
10706,"Kuwait",26,23080,0.0011265164644714
10706,"Malaysia",30,23080,0.0012998266897747
10706,"Maldives",1,23080,0.0000433275563258232
10706,"Others",6,23080,0.000259965337954939
10706,"Qatar",87,23080,0.00376949740034662
10706,"Saudi Arabia",249,23080,0.01078856152513
10706,"Singapore",14,23080,0.000606585788561525
10706,"South Korea",5,23080,0.000216637781629116
10706,"United Arab Emirates",62,23080,0.00268630849220104
10706,"United Kingdom",2,23080,0.0000866551126516465
10706,"United States",2,23080,0.0000866551126516465
10707,"Bahrain",59,21794,0.00270716711021382
10707,"Bhutan",2,21794,0.0000917683766174176
10707,"Germany",4,21794,0.000183536753234835
10707,"Hong Kong SAR China",21,21794,0.000963567954482885
10707,"Japan",4,21794,0.000183536753234835
10707,"Kuwait",38,21794,0.00174359915573094
10707,"Malaysia",60,21794,0.00275305129852253
10707,"Maldives",1,21794,0.0000458841883087088
10707,"Others",6,21794,0.000275305129852253
10707,"Qatar",124,21794,0.00568963935027989
10707,"Saudi Arabia",343,21794,0.0157382765898871
10707,"Singapore",16,21794,0.000734147012939341
10707,"South Korea",2,21794,0.0000917683766174176
10707,"United Arab Emirates",55,21794,0.00252363035697899
10707,"United Kingdom",9,21794,0.000412957694778379
10707,"United States",3,21794,0.000137652564926126
10801,"Bahrain",13,25374,0.00051233546149602
10801,"Germany",3,25374,0.000118231260345235
10801,"Hong Kong SAR China",24,25374,0.000945850082761882
10801,"Japan",2,25374,0.0000788208402301568
10801,"Kuwait",9,25374,0.000354693781035706
10801,"Malaysia",28,25374,0.0011034917632222
10801,"Maldives",3,25374,0.000118231260345235
10801,"Others",7,25374,0.000275872940805549
10801,"Qatar",90,25374,0.00354693781035706
10801,"Saudi Arabia",219,25374,0.00863088200520217
10801,"Singapore",10,25374,0.000394104201150784
10801,"South Korea",5,25374,0.000197052100575392
10801,"Sri Lanka",1,25374,0.0000394104201150784
10801,"United Arab Emirates",34,25374,0.00133995428391267
10801,"United Kingdom",15,25374,0.000591156301726176
10801,"United States",2,25374,0.0000788208402301568
10802,"Australia",1,20596,0.0000485531171101185
10802,"Bahrain",8,20596,0.000388424936880948
10802,"Bhutan",1,20596,0.0000485531171101185
10802,"China",4,20596,0.000194212468440474
10802,"Hong Kong SAR China",21,20596,0.00101961545931249
10802,"Japan",3,20596,0.000145659351330355
10802,"Kuwait",5,20596,0.000242765585550592
10802,"Malaysia",16,20596,0.000776849873761896
10802,"Maldives",1,20596,0.0000485531171101185
10802,"Others",6,20596,0.000291318702660711
10802,"Qatar",75,20596,0.00364148378325889
10802,"Saudi Arabia",100,20596,0.00485531171101185
10802,"Singapore",14,20596,0.000679743639541659
10802,"South Korea",2,20596,0.0000971062342202369
10802,"Sri Lanka",2,20596,0.0000971062342202369
10802,"United Arab Emirates",16,20596,0.000776849873761896
10802,"United Kingdom",17,20596,0.000825402990872014
10803,"Australia",1,9694,0.00010315659170621
10803,"Bahrain",13,9694,0.00134103569218073
10803,"Bangladesh",1,9694,0.00010315659170621
10803,"Bhutan",1,9694,0.00010315659170621
10803,"China",1,9694,0.00010315659170621
10803,"Hong Kong SAR China",32,9694,0.00330101093459872
10803,"Japan",1,9694,0.00010315659170621
10803,"Kuwait",5,9694,0.00051578295853105
10803,"Malaysia",25,9694,0.00257891479265525
10803,"Maldives",5,9694,0.00051578295853105
10803,"Others",5,9694,0.00051578295853105
10803,"Qatar",91,9694,0.00938724984526511
10803,"Saudi Arabia",136,9694,0.0140292964720446
10803,"Singapore",4,9694,0.00041262636682484
10803,"South Korea",9,9694,0.00092840932535589
10803,"United Arab Emirates",30,9694,0.0030946977511863
10803,"United Kingdom",16,9694,0.00165050546729936
10803,"United States",3,9694,0.00030946977511863
10804,"Australia",1,19794,0.0000505203597049611
10804,"Bahrain",6,19794,0.000303122158229767
